758,45,86,97,69,53,66,0
77,91,81,87,52,36,39,1
432,22,25,73,61,58,25,1
635,78,74,53,67,97,36,1
660,25,71,86,15,58,78,0
765,81,2,77,16,56,20,1
57,63,85,85,94,32,92,0
12,4,60,72,92,60,24,0
851,92,4,49,7,85,84,0
465,88,4,8,99,91,81,0
636,11,33,98,33,34,38,0
49,41,43,32,2,61,15,0
910,12,60,3,42,7,50,1
131,69,16,4,50,34,58,0
46,100,96,44,90,40,51,0
144,24,43,57,75,7,97,1
178,40,53,52,57,94,16,1
982,21,29,42,97,56,87,0
815,77,24,21,34,41,70,0
41,97,9,43,57,16,95,0
398,24,62,17,60,100,28,1
518,33,36,46,37,22,45,1
927,41,9,96,17,84,59,1
109,69,16,79,13,37,84,0
216,94,68,43,87,36,60,0
475,47,6,84,53,56,72,0
634,13,35,79,91,99,49,1
605,20,63,44,71,97,6,0
181,14,89,19,71,2,3,1
93,52,37,40,53,10,25,0
609,72,68,25,8,73,43,0
821,19,91,46,33,35,85,0
445,86,70,95,66,99,39,0
15,33,64,30,80,84,37,0
413,54,11,13,6,21,23,1
325,84,74,56,17,98,81,1
997,77,66,24,48,9,30,0
288,67,86,16,82,75,62,0
759,13,3,72,47,8,100,1
961,18,94,96,38,89,11,0
175,19,20,62,86,87,62,0
637,15,13,90,94,95,28,1
120,24,9,60,47,91,14,0
810,59,11,8,44,6,10,1
535,5,86,64,88,70,77,0
149,20,28,76,98,31,33,1
495,86,4,55,21,52,77,1
715,6,81,41,82,40,7,1
451,96,39,75,62,5,78,0
680,79,89,37,27,35,13,0
440,100,91,59,97,74,72,1
839,85,54,28,9,59,52,0
716,16,78,76,100,25,7,1
150,63,41,64,53,66,6,0
320,7,35,84,74,77,94,0
352,21,47,75,52,1,100,1
220,16,89,25,82,21,5,1
912,55,2,36,76,22,42,0
251,54,6,46,17,43,31,1
915,9,15,86,12,39,96,0
53,46,96,94,100,89,90,1
245,45,83,32,41,70,25,1
387,39,16,62,97,60,60,1
391,68,53,95,96,94,9,1
683,48,82,40,93,43,95,1
375,44,78,88,61,49,19,0
452,66,31,82,1,71,32,0
158,49,32,65,12,6,71,0
136,48,90,22,98,30,45,0
34,59,48,76,83,88,38,1
890,8,12,53,31,44,8,0
17,14,56,66,54,84,95,1
347,63,50,75,8,81,34,1
590,79,85,45,81,17,19,1
580,84,68,30,86,2,18,0
546,72,23,98,19,84,67,1
942,79,71,13,27,12,84,1
291,5,12,29,16,36,82,1
705,83,69,76,75,33,17,0
579,30,34,57,11,62,12,0
303,4,93,80,83,27,98,1
592,51,27,18,69,80,32,1
200,80,27,74,87,39,32,1
814,85,3,72,67,78,81,1
926,27,38,87,9,36,5,1
411,87,6,41,86,51,12,1
29,54,33,43,16,37,2,0
976,16,57,51,14,94,56,1
885,7,18,72,26,75,31,0
974,65,31,4,11,87,43,1
339,33,71,90,86,95,77,0
302,40,5,69,67,38,35,0
433,7,81,23,20,16,62,1
123,42,92,81,20,36,54,1
817,39,26,56,71,2,9,0
412,1,12,29,37,1,42,0
924,48,40,78,75,40,79,1
871,17,82,46,54,25,47,0
999,73,47,35,87,65,44,0
920,9,58,50,94,14,31,0
542,3,1,58,43,45,17,1
772,22,35,68,80,8,1,1
695,36,76,43,19,39,54,0
690,26,25,22,44,58,35,1
334,8,29,30,19,95,11,0
887,82,17,13,40,56,29,0
557,38,94,69,24,23,59,1
132,13,13,35,27,51,6,0
783,78,59,3,6,53,50,0
555,87,27,24,50,23,38,0
255,1,74,11,66,16,93,1
201,54,52,82,37,81,68,1
47,49,62,13,24,39,59,1
978,42,35,28,53,28,89,1
873,29,59,91,40,94,89,1
464,59,77,81,11,97,1,1
139,3,84,83,1,52,36,1
482,47,58,4,78,37,97,1
337,56,39,62,61,41,75,1
140,6,31,40,38,100,33,0
54,95,60,63,9,24,95,0
785,5,59,58,5,57,53,1
384,36,14,41,27,3,60,1
591,60,30,85,61,94,60,0
234,99,86,76,25,37,30,0
528,8,32,9,71,63,3,0
130,41,87,77,64,83,73,1
712,85,24,40,76,55,44,0
345,65,50,84,13,51,33,1
650,81,18,26,17,22,97,0
562,2,46,38,15,28,17,1
177,82,37,22,97,8,5,1
863,46,6,84,100,97,75,0
782,95,25,76,91,66,77,0
842,78,12,47,85,54,63,1
645,2,76,53,44,2,22,1
425,9,73,74,95,20,88,0
587,80,54,30,71,83,75,1
618,100,45,21,54,100,8,0
298,25,53,51,71,7,28,0
233,21,30,5,54,68,70,1
847,95,96,53,7,100,36,0
713,42,80,6,76,53,43,0
685,20,95,81,90,16,19,1
642,69,18,26,10,47,48,1
439,33,59,58,40,56,22,0
538,78,63,21,55,40,98,0
711,28,100,78,14,89,77,1
547,17,64,61,28,90,80,0
476,91,12,100,20,86,61,0
875,69,68,8,88,68,97,1
323,46,14,7,84,1,29,0
503,92,30,50,48,15,65,1
595,90,41,51,75,47,27,0
909,51,9,2,97,63,94,0
809,69,28,97,96,39,52,1
165,75,12,99,88,68,93,1
182,30,48,75,84,49,22,1
643,81,32,37,31,77,20,0
65,69,80,25,46,6,83,1
62,44,52,31,80,26,57,1
338,75,34,65,86,77,15,0
51,42,80,90,56,78,38,0
344,22,26,10,97,86,6,1
471,52,83,41,96,68,65,0
274,10,68,23,94,71,27,1
397,60,72,71,47,26,3,0
279,66,10,62,21,50,44,0
941,21,36,15,99,26,48,0
850,73,31,2,54,23,10,1
470,16,14,59,42,57,16,1
934,50,55,32,6,26,63,1
813,17,13,43,61,32,79,1
360,27,21,83,62,5,18,1
551,32,100,87,90,36,24,1
829,59,17,85,84,55,37,0
500,46,38,2,32,57,86,0
684,77,37,38,78,39,10,0
862,28,24,80,36,41,71,0
911,54,22,85,9,68,41,1
936,68,21,43,43,3,88,0
102,77,81,53,92,76,68,1
639,71,35,7,89,61,1,0
730,86,52,81,63,11,25,0
853,41,43,22,16,55,88,0
162,16,84,42,47,86,20,0
80,65,74,65,91,76,12,0
771,55,27,72,15,38,63,1
537,78,92,47,50,91,20,0
846,79,41,14,51,100,28,1
489,88,52,84,23,66,1,1
478,24,39,32,83,18,77,1
335,73,37,64,99,44,40,0
903,29,99,21,67,17,46,1
103,83,84,29,86,98,44,1
405,14,94,12,86,42,64,1
21,58,92,52,7,25,93,1
560,9,32,32,73,83,23,0
385,92,9,47,71,57,57,0
966,40,93,29,24,69,42,0
879,84,3,28,84,23,90,0
172,84,16,33,11,1,43,0
877,66,98,11,73,78,22,0
807,48,66,77,69,30,9,1
246,41,22,23,75,50,35,1
510,54,90,71,22,62,81,0
271,83,91,65,46,74,48,0
16,66,57,71,38,19,19,1
435,96,14,91,9,97,55,0
134,44,54,47,3,68,26,0
209,75,84,9,19,98,80,0
947,99,29,13,74,33,85,0
980,24,3,97,7,59,98,1
964,61,37,84,47,83,59,0
110,5,42,50,65,58,3,1
407,49,13,10,72,54,88,0
463,58,85,42,88,37,97,0
207,70,38,45,28,58,2,0
523,16,76,74,64,92,32,0
414,73,13,46,26,82,2,1
687,28,83,90,69,79,12,0
199,56,31,93,49,38,51,1
794,32,39,36,98,3,64,1
119,80,43,60,84,40,73,1
983,44,88,41,73,89,12,1
855,57,46,100,1,88,39,0
502,89,6,44,51,74,91,0
106,97,100,16,1,20,37,0
622,38,1,98,34,73,21,0
289,74,9,30,94,34,48,1
937,55,90,98,53,94,11,1
760,32,46,31,63,8,68,0
867,64,23,89,94,44,100,1
24,88,66,31,29,91,30,1
171,90,16,74,79,59,79,1
105,21,20,45,91,21,17,1
679,54,48,34,97,78,10,1
532,84,31,67,29,89,62,1
918,100,32,49,52,87,84,1
379,80,16,78,10,59,70,0
56,20,93,12,28,96,29,1
42,78,24,52,31,7,99,1
266,100,30,49,20,75,60,0
930,3,26,28,37,67,31,0
727,65,90,50,59,48,15,0
237,68,77,15,27,9,68,1
206,3,9,71,21,25,31,1
914,86,32,66,40,1,96,1
513,41,38,66,77,81,26,0
732,17,63,46,55,77,44,0
393,78,88,86,22,27,1,0
996,78,63,45,66,91,84,0
917,79,76,45,58,20,53,0
205,58,32,26,42,9,50,1
487,15,95,95,77,76,22,1
672,72,16,84,49,85,44,0
558,1,79,66,38,9,77,0
