195,44,3,18,85,75,14,0
196,44,75,5,32,79,1,1
197,60,32,53,98,10,42,0
198,39,55,21,47,52,96,1
199,56,31,93,49,38,51,1
200,80,27,74,87,39,32,1
201,54,52,82,37,81,68,1
202,26,58,71,83,5,12,1
203,61,54,27,47,14,41,1
204,54,2,93,5,1,100,1
205,58,32,26,42,9,50,1
206,3,9,71,21,25,31,1
207,70,38,45,28,58,2,0
208,47,35,81,1,28,73,1
209,75,84,9,19,98,80,0
210,79,86,64,34,89,11,1
211,40,2,82,2,8,60,0
212,55,29,6,43,56,68,1
213,42,77,29,79,96,66,0
214,14,66,51,70,80,20,0
215,74,64,80,58,11,38,0
216,94,68,43,87,36,60,0
217,27,77,19,40,17,10,1
218,55,75,52,56,63,76,1
219,51,65,24,54,94,71,1
220,16,89,25,82,21,5,1
221,22,81,25,90,48,33,0
222,1,85,13,71,90,16,0
223,4,42,95,60,97,37,0
224,25,64,82,28,68,94,1
225,48,14,6,100,44,63,0
226,41,51,64,7,26,37,0
227,83,62,48,23,72,19,1
228,76,99,23,49,31,86,0
229,72,94,80,65,36,68,1
230,85,2,70,71,37,17,0
231,61,94,8,88,42,44,1
232,4,21,99,24,12,23,1
233,21,30,5,54,68,70,1
234,99,86,76,25,37,30,0
235,75,31,74,62,78,39,1
236,31,30,22,70,9,17,0
237,68,77,15,27,9,68,1
238,29,7,75,69,49,92,0
239,26,95,65,58,41,73,0
240,53,42,18,13,27,36,1
241,27,34,23,49,36,94,0
242,86,31,4,50,63,27,0
243,61,66,2,22,35,83,1
244,92,77,38,44,64,37,0
245,45,83,32,41,70,25,1
246,41,22,23,75,50,35,1
247,26,35,50,15,6,28,1
248,51,91,20,74,87,83,1
249,79,78,81,88,80,45,0
250,17,1,4,60,59,7,1
251,54,6,46,17,43,31,1
252,92,75,84,11,31,47,0
253,30,22,46,72,57,96,0
254,71,58,22,49,98,9,0
255,1,74,11,66,16,93,1
256,7,18,60,59,92,98,1
257,98,58,72,47,41,94,1
258,76,9,29,20,46,73,0
259,53,36,47,78,99,26,1
260,68,78,57,63,27,93,1
261,64,79,26,63,85,75,0
262,7,71,99,82,70,46,1
263,17,33,55,56,50,41,0
264,29,33,55,79,83,1,0
265,60,49,51,28,80,61,0
266,100,30,49,20,75,60,0
267,33,80,4,89,86,6,1
268,76,94,84,42,35,73,1
269,16,64,87,100,18,20,1
270,50,4,15,27,58,35,1
271,83,91,65,46,74,48,0
272,46,6,27,33,27,5,0
273,3,78,43,9,43,24,1
274,10,68,23,94,71,27,1
275,88,58,36,8,19,99,1
276,31,72,22,47,15,46,0
277,6,64,62,95,9,43,0
278,31,63,37,82,73,68,0
279,66,10,62,21,50,44,0
280,67,31,68,76,94,46,1
281,26,8,42,35,66,73,1
282,28,89,56,27,34,99,0
283,84,33,44,56,36,91,0
284,79,79,77,34,3,49,1
285,45,99,87,65,81,96,0
286,25,60,76,73,48,87,0
287,19,35,32,37,97,44,1
288,67,86,16,82,75,62,0
289,74,9,30,94,34,48,1
290,71,70,25,71,84,42,0
291,5,12,29,16,36,82,1
292,86,14,13,22,6,44,0
293,31,16,35,99,49,47,1
294,85,46,15,23,94,72,0
295,50,88,21,19,88,1,1
296,74,13,54,54,58,11,0
297,40,85,52,40,39,63,1
298,25,53,51,71,7,28,0
299,24,97,97,36,47,20,0
300,37,97,46,8,71,87,0
301,43,65,36,30,17,85,1
302,40,5,69,67,38,35,0
303,4,93,80,83,27,98,1
304,36,69,76,61,55,7,0
305,82,16,38,30,18,75,1
306,10,41,43,68,54,7,0
307,72,41,95,31,24,72,0
308,3,48,65,78,51,95,0
309,88,68,45,18,1,74,1
310,47,19,92,68,7,29,1
311,56,23,51,26,29,87,0
312,14,78,68,51,65,75,0
313,87,82,9,56,28,50,1
314,29,81,60,43,1,73,0
315,14,7,10,80,82,6,0
316,85,21,15,55,92,50,1
317,55,60,6,73,90,34,0
318,68,70,23,33,45,24,1
319,3,68,5,25,88,11,1
320,7,35,84,74,77,94,0
321,96,72,23,97,53,10,1
322,30,56,48,94,100,90,1
323,46,14,7,84,1,29,0
324,40,35,58,95,90,92,1
325,84,74,56,17,98,81,1
326,57,68,27,70,55,98,0
327,65,35,47,41,84,52,1
328,41,46,77,66,31,4,1
329,89,49,40,23,71,64,0
330,90,64,100,96,65,8,0
331,50,93,17,77,36,89,0
332,44,13,71,14,18,38,0
333,81,99,90,42,72,100,1
334,8,29,30,19,95,11,0
335,73,37,64,99,44,40,0
336,94,81,53,95,36,23,0
337,56,39,62,61,41,75,1
338,75,34,65,86,77,15,0
339,33,71,90,86,95,77,0
340,47,90,92,42,34,67,1
341,92,64,37,49,3,14,1
342,96,90,59,44,79,56,1
343,7,80,62,89,51,86,1
344,22,26,10,97,86,6,1
345,65,50,84,13,51,33,1
346,66,91,31,58,81,16,1
347,63,50,75,8,81,34,1
348,12,95,88,34,22,54,1
349,46,89,75,17,90,34,1
350,17,33,89,20,65,62,1
351,43,67,18,46,8,18,0
352,21,47,75,52,1,100,1
353,8,11,92,1,46,26,1
354,86,8,80,74,38,44,1
355,26,35,77,14,93,58,1
356,15,49,11,41,24,30,1
357,87,89,86,39,11,53,0
358,100,10,13,59,86,18,0
359,96,26,66,47,93,45,1
360,27,21,83,62,5,18,1
361,86,19,10,32,58,33,0
362,11,73,66,19,63,88,0
363,80,54,42,28,41,66,0
364,43,86,69,13,56,90,0
365,63,20,70,93,24,57,0
366,76,29,77,19,70,34,1
367,70,43,80,57,26,24,0
368,13,66,5,26,34,82,1
369,82,80,75,7,58,57,1
370,2,86,16,43,3,10,0
371,50,52,34,79,46,89,0
372,98,19,13,97,82,42,1
373,6,63,3,49,5,100,0
374,96,29,78,19,17,4,0
375,44,78,88,61,49,19,0
376,68,94,11,7,86,57,1
377,79,68,88,61,66,69,0
378,83,69,2,99,77,71,0
379,80,16,78,10,59,70,0
380,33,74,32,23,82,95,1
381,6,83,75,73,96,80,1
382,49,99,87,77,9,20,1
383,84,25,95,42,89,83,1
384,36,14,41,27,3,60,1
385,92,9,47,71,57,57,0
386,48,73,60,89,11,27,0
387,39,16,62,97,60,60,1
388,88,99,30,26,82,83,0
389,100,13,19,51,16,55,0
390,86,47,43,97,68,27,1
391,68,53,95,96,94,9,1
392,5,58,60,48,71,41,0
393,78,88,86,22,27,1,0
394,92,32,28,87,81,100,1
395,73,18,38,43,52,23,0
396,77,37,39,92,15,20,0
397,60,72,71,47,26,3,0
398,24,62,17,60,100,28,1
399,57,53,61,83,92,6,0
400,56,57,100,55,77,20,1
401,51,81,29,3,39,5,0
402,13,45,97,61,48,29,0
403,21,46,32,11,93,70,0
404,40,13,39,11,55,37,1
405,14,94,12,86,42,64,1
406,91,97,48,6,79,40,1
407,49,13,10,72,54,88,0
408,33,49,11,36,100,72,0
409,98,7,76,37,87,69,0
410,54,97,52,32,40,1,0
411,87,6,41,86,51,12,1
412,1,12,29,37,1,42,0
413,54,11,13,6,21,23,1
414,73,13,46,26,82,2,1
415,96,94,34,54,54,58,1
416,15,72,40,40,35,70,0
417,90,48,83,16,31,58,1
418,74,15,28,72,96,59,1
419,80,73,13,19,4,78,1
420,63,80,28,85,2,57,0
421,37,74,31,90,66,13,0
422,24,7,92,52,77,79,1
423,48,61,50,92,72,30,0
424,92,27,83,53,44,49,0
425,9,73,74,95,20,88,0
426,88,2,63,62,96,39,0
427,43,95,64,21,70,51,1
428,22,79,19,50,70,3,1
429,78,49,5,86,12,4,1
430,85,82,78,76,73,58,1
431,3,84,35,34,7,45,0
432,22,25,73,61,58,25,1
433,7,81,23,20,16,62,1
434,41,86,27,94,50,84,0
435,96,14,91,9,97,55,0
436,2,44,11,26,7,72,0
437,87,98,1,21,5,93,1
438,44,94,34,73,60,33,0
439,33,59,58,40,56,22,0
440,100,91,59,97,74,72,1
441,69,93,87,72,61,19,1
442,86,30,97,24,79,18,0
443,40,58,82,62,92,96,0
444,38,8,67,24,55,9,1
445,86,70,95,66,99,39,0
446,41,91,56,45,72,65,1
447,10,20,77,46,16,91,1
448,65,43,87,78,84,46,1
449,14,65,33,2,50,59,1
450,33,76,53,98,20,71,1
451,96,39,75,62,5,78,0
452,66,31,82,1,71,32,0
453,63,84,3,100,24,93,1
454,90,77,59,18,61,85,0
455,70,40,48,55,75,25,1
456,36,83,64,86,98,76,0
457,52,62,44,85,54,68,1
458,32,54,71,82,10,14,0
459,52,27,40,80,53,25,1
460,87,2,4,78,75,57,0
461,84,94,55,69,95,28,0
462,90,34,89,45,62,24,0
463,58,85,42,88,37,97,0
464,59,77,81,11,97,1,1
465,88,4,8,99,91,81,0
466,61,61,34,87,92,53,1
467,18,23,66,37,5,90,0
468,83,94,47,76,52,10,1
469,42,65,71,37,20,29,0
470,16,14,59,42,57,16,1
471,52,83,41,96,68,65,0
472,33,99,31,72,54,74,1
473,81,67,78,9,11,96,1
474,72,62,3,60,36,60,1
475,47,6,84,53,56,72,0
476,91,12,100,20,86,61,0
477,57,25,89,88,62,56,0
478,24,39,32,83,18,77,1
479,93,74,99,12,89,16,0
480,85,74,5,11,2,72,0
481,75,45,15,60,87,99,0
482,47,58,4,78,37,97,1
483,35,44,3,84,83,57,1
484,94,25,6,27,82,49,0
485,27,85,37,62,32,16,1
486,5,94,32,51,27,41,0
487,15,95,95,77,76,22,1
488,99,72,76,2,97,24,0
489,88,52,84,23,66,1,1
490,85,24,83,70,49,91,0
491,74,91,1,66,95,92,1
492,7,95,9,18,7,13,1
493,34,100,67,42,32,89,1
494,53,15,9,29,43,2,0
495,86,4,55,21,52,77,1
496,79,53,23,82,72,97,0
497,78,43,55,100,8,94,1
498,23,57,95,52,17,20,1
499,60,18,93,5,64,32,1
500,46,38,2,32,57,86,0
501,66,94,74,83,20,78,0
502,89,6,44,51,74,91,0
503,92,30,50,48,15,65,1
504,79,87,100,40,25,84,0
505,86,73,86,100,78,99,0
506,31,88,23,35,98,99,0
507,64,2,99,9,20,44,1
508,91,31,73,81,61,65,1
509,26,100,63,62,89,96,1
510,54,90,71,22,62,81,0
511,93,84,9,13,99,86,1
512,77,50,70,12,34,75,0
513,41,38,66,77,81,26,0
514,99,80,37,63,86,65,0
515,55,91,70,48,38,55,1
516,64,82,41,94,57,98,1
517,22,29,52,35,90,14,0
518,33,36,46,37,22,45,1
519,90,83,51,93,49,53,0
520,79,55,5,39,62,66,1
521,92,58,1,80,14,20,0
522,52,38,39,96,51,83,1
523,16,76,74,64,92,32,0
524,2,56,76,75,18,21,0
525,100,28,6,48,10,53,0
526,24,15,100,40,14,12,0
527,46,86,36,95,42,42,1
528,8,32,9,71,63,3,0
529,58,18,83,36,81,59,0
530,2,51,91,3,40,84,0
531,68,12,71,38,54,4,1
532,84,31,67,29,89,62,1
533,7,44,9,88,52,80,1
534,52,43,34,9,43,17,1
535,5,86,64,88,70,77,0
536,26,95,88,13,11,15,1
537,78,92,47,50,91,20,0
538,78,63,21,55,40,98,0
539,2,2,45,96,82,52,1
540,55,44,52,2,64,71,0
541,89,31,59,42,49,60,1
542,3,1,58,43,45,17,1
543,80,16,83,48,17,95,0
544,34,30,24,82,80,53,0
545,13,83,74,5,88,23,0
546,72,23,98,19,84,67,1
547,17,64,61,28,90,80,0
548,37,36,17,27,76,30,0
549,59,80,21,41,83,60,0
550,91,95,100,18,92,86,1
551,32,100,87,90,36,24,1
552,15,18,36,76,16,71,1
553,52,60,75,21,37,87,1
554,86,57,85,42,71,75,1
555,87,27,24,50,23,38,0
556,52,30,31,29,62,37,0
557,38,94,69,24,23,59,1
558,1,79,66,38,9,77,0
559,41,23,60,17,62,52,0
560,9,32,32,73,83,23,0
561,55,53,6,100,24,68,0
562,2,46,38,15,28,17,1
563,78,65,74,51,48,1,0
564,81,81,11,1,23,73,1
565,74,76,38,62,16,90,1
566,71,4,74,45,87,91,1
567,8,26,60,94,14,91,1
568,93,9,91,47,44,87,1
569,90,51,34,39,6,29,0
570,98,51,23,90,77,92,1
571,88,44,12,13,85,54,1
572,8,46,92,81,86,86,1
573,67,57,94,94,78,23,0
574,36,10,33,66,94,13,0
575,4,82,20,98,54,40,1
576,53,28,80,77,39,35,1
577,25,92,65,61,1,56,1
578,8,6,90,61,58,94,0
579,30,34,57,11,62,12,0
580,84,68,30,86,2,18,0
581,17,84,90,17,9,49,1
582,62,8,17,39,56,77,1
583,40,6,3,29,99,34,1
584,55,27,32,42,16,92,0
585,31,93,29,54,72,71,1
586,61,71,8,67,35,75,1
587,80,54,30,71,83,75,1
588,27,37,85,36,30,53,0
589,4,33,36,10,27,42,0
590,79,85,45,81,17,19,1
591,60,30,85,61,94,60,0
592,51,27,18,69,80,32,1
593,71,81,51,63,84,71,0
594,82,92,31,86,6,87,1
595,90,41,51,75,47,27,0
596,29,86,84,94,34,69,0
597,32,32,23,84,77,35,0
598,2,94,92,100,71,27,1
599,42,73,48,28,37,60,1
600,74,4,56,55,91,71,1
601,50,96,16,93,86,84,0
602,86,34,9,88,54,8,1
603,76,30,95,98,53,67,0
604,33,51,3,70,41,55,0
605,20,63,44,71,97,6,0
606,80,13,89,73,45,5,1
607,7,20,85,26,70,55,0
608,14,75,64,62,58,49,1
609,72,68,25,8,73,43,0
610,59,98,27,53,43,22,1
611,49,60,62,89,65,61,1
612,92,22,65,70,79,20,1
613,76,8,38,13,91,19,1
614,72,82,18,72,38,89,1
615,34,51,44,71,51,85,0
616,67,72,90,8,77,7,0
617,19,77,65,13,30,51,1
618,100,45,21,54,100,8,0
619,22,82,58,25,99,2,0
620,55,15,15,89,61,16,0
621,96,86,34,50,70,39,1
622,38,1,98,34,73,21,0
623,66,28,66,85,12,46,0
624,52,33,75,3,21,57,1
625,36,16,80,24,64,78,1
626,26,90,13,86,85,15,1
627,31,69,94,75,51,56,1
628,16,32,67,92,83,74,0
629,10,85,98,60,26,53,1
630,42,84,70,1,42,56,0
631,78,99,33,83,59,41,1
632,88,61,68,69,27,58,1
633,85,50,27,35,71,43,0
634,13,35,79,91,99,49,1
635,78,74,53,67,97,36,1
636,11,33,98,33,34,38,0
637,15,13,90,94,95,28,1
638,2,33,43,53,49,68,1
639,71,35,7,89,61,1,0
640,48,5,41,29,48,75,1
641,25,54,43,8,76,28,1
642,69,18,26,10,47,48,1
643,81,32,37,31,77,20,0
644,32,1,79,8,79,9,1
645,2,76,53,44,2,22,1
646,63,53,94,46,11,10,0
647,51,39,43,65,17,65,1
648,61,1,26,86,36,91,0
649,74,4,76,40,42,23,0
650,81,18,26,17,22,97,0
651,43,63,2,40,4,51,1
652,90,28,25,1,6,90,1
653,61,23,64,67,57,59,1
654,50,33,9,92,33,87,0
655,64,26,15,16,16,27,1
656,19,79,14,56,8,2,0
657,84,23,6,65,80,80,1
658,57,87,32,63,70,57,0
659,20,74,94,34,8,87,0
660,25,71,86,15,58,78,0
661,84,91,26,90,35,76,0
662,38,100,71,36,6,52,1
663,45,33,59,51,3,38,0
664,92,82,76,48,97,18,0
665,86,84,85,3,12,81,1
666,29,75,64,57,55,13,1
667,14,81,35,98,86,15,0
668,64,50,71,97,59,83,0
669,6,19,73,72,95,89,1
670,11,25,66,86,87,52,0
671,31,10,100,13,48,7,0
672,72,16,84,49,85,44,0
673,77,39,50,100,25,29,0
674,28,74,45,41,44,45,1
675,60,13,30,36,98,74,1
676,61,11,26,56,59,85,0
677,83,62,79,35,15,18,0
678,30,10,79,97,79,22,1
679,54,48,34,97,78,10,1
680,79,89,37,27,35,13,0
681,63,56,74,19,43,1,0
682,32,49,26,77,54,27,1
683,48,82,40,93,43,95,1
684,77,37,38,78,39,10,0
685,20,95,81,90,16,19,1
686,53,88,72,64,64,2,0
687,28,83,90,69,79,12,0
688,84,22,31,68,73,45,0
689,5,48,85,71,17,57,0
690,26,25,22,44,58,35,1
691,63,88,75,19,39,4,0
692,57,47,65,82,28,2,1
693,92,51,38,81,84,24,0
694,7,49,18,17,24,100,0
695,36,76,43,19,39,54,0
696,27,61,37,45,88,51,1
697,14,7,44,73,28,32,1
698,68,25,11,83,5,84,0
699,36,7,78,15,50,86,0
700,78,18,72,89,82,66,0
701,35,32,58,22,22,31,1
702,85,46,21,95,20,92,0
703,61,1,75,76,48,8,0
704,80,48,66,94,51,20,0
705,83,69,76,75,33,17,0
706,64,36,87,16,1,19,0
707,23,89,28,37,2,51,1
708,82,44,33,34,68,51,0
709,14,20,22,24,84,54,0
710,90,56,40,78,37,81,1
711,28,100,78,14,89,77,1
712,85,24,40,76,55,44,0
713,42,80,6,76,53,43,0
714,56,76,33,97,81,63,1
715,6,81,41,82,40,7,1
716,16,78,76,100,25,7,1
717,45,26,39,51,35,95,1
718,18,41,96,23,32,11,1
719,68,2,85,90,36,68,0
720,89,45,60,63,64,50,0
721,24,62,67,47,46,9,0
722,41,54,7,61,36,31,1
723,91,67,51,16,85,80,0
724,65,73,12,50,28,33,0
725,6,9,97,35,33,96,0
726,92,7,65,31,61,68,1
727,65,90,50,59,48,15,0
728,44,64,81,27,55,32,0
729,12,57,66,75,99,83,1
730,86,52,81,63,11,25,0
731,88,57,88,99,70,82,0
732,17,63,46,55,77,44,0
733,86,2,26,64,53,31,0
734,51,13,8,48,57,24,0
735,6,41,88,70,58,86,0
736,89,14,54,1,34,9,1
737,13,2,46,19,23,9,1
738,93,56,61,52,23,13,0
739,47,70,7,57,54,14,1
740,16,26,43,64,19,31,1
741,20,20,37,28,91,30,0
742,29,31,52,10,81,60,1
743,15,30,1,26,66,48,1
744,49,37,52,8,22,9,0
745,89,83,5,1,85,26,1
746,32,35,96,45,96,40,1
747,26,55,31,50,16,53,0
748,32,63,55,96,8,41,1
749,65,74,73,75,69,24,1
750,72,24,98,38,69,94,0
751,57,46,61,41,32,93,1
752,98,76,73,33,16,43,1
753,25,79,63,37,88,89,1
754,65,61,71,29,29,33,1
755,4,2,25,82,8,91,1
756,49,61,1,58,31,4,1
757,24,58,85,16,37,87,1
758,45,86,97,69,53,66,0
759,13,3,72,47,8,100,1
760,32,46,31,63,8,68,0
761,81,12,93,84,77,68,1
762,78,2,65,3,53,25,1
763,53,85,63,65,70,71,1
764,2,34,70,10,18,90,0
765,81,2,77,16,56,20,1
766,66,29,46,21,45,25,0
767,52,72,36,52,54,84,1
768,40,45,95,86,8,79,1
769,83,2,19,75,12,63,0
770,78,69,19,67,66,19,1
771,55,27,72,15,38,63,1
772,22,35,68,80,8,1,1
773,45,69,96,70,55,30,1
774,85,31,98,60,52,63,1
775,93,28,27,90,47,75,0
776,53,28,1,14,4,98,1
777,6,37,8,33,28,98,1
778,42,47,2,92,90,32,1
779,29,61,48,77,50,66,1
780,59,34,43,35,25,72,0
781,80,32,6,12,26,79,0
782,95,25,76,91,66,77,0
783,78,59,3,6,53,50,0
784,59,79,13,74,48,4,0
785,5,59,58,5,57,53,1
786,29,27,66,42,99,32,1
787,93,12,4,62,47,76,1
788,4,86,66,42,64,50,1
789,9,13,45,48,3,45,0
790,95,44,90,74,40,34,0
791,99,61,59,64,33,16,0
792,57,6,79,93,44,58,0
793,41,40,98,74,26,38,0
794,32,39,36,98,3,64,1
795,88,16,93,28,29,30,1
796,52,35,78,62,66,97,1
797,31,43,6,95,61,85,0
798,94,95,40,27,6,58,0
799,14,99,36,30,64,91,0
800,69,9,82,46,59,1,1
801,80,4,32,29,17,80,0
802,64,2,69,90,98,87,0
803,5,39,39,17,24,23,1
804,14,55,17,54,30,22,0
805,83,59,12,1,66,91,0
806,8,33,5,18,38,74,1
807,48,66,77,69,30,9,1
808,2,28,26,40,29,37,0
809,69,28,97,96,39,52,1
810,59,11,8,44,6,10,1
811,33,81,34,47,8,20,0
812,67,63,57,91,64,51,1
813,17,13,43,61,32,79,1
814,85,3,72,67,78,81,1
815,77,24,21,34,41,70,0
816,55,11,84,10,81,81,0
817,39,26,56,71,2,9,0
818,29,14,18,39,86,8,1
819,67,33,44,26,32,12,0
820,70,78,100,48,59,11,0
821,19,91,46,33,35,85,0
822,13,54,14,14,82,85,0
823,33,30,15,95,87,76,1
824,25,3,83,96,90,18,1
825,97,36,32,43,53,88,0
826,80,61,49,57,49,2,1
827,78,47,41,99,76,69,1
828,94,27,88,41,31,82,1
829,59,17,85,84,55,37,0
830,7,76,87,47,66,25,1
831,4,29,83,15,93,35,1
832,46,22,10,97,36,64,0
833,23,29,10,37,47,58,1
834,56,6,93,74,28,93,0
835,50,85,39,69,29,39,1
836,45,68,9,15,25,18,0
837,22,47,32,98,87,45,0
838,58,37,44,17,46,15,0
839,85,54,28,9,59,52,0
840,89,80,13,7,58,59,1
841,8,41,84,92,26,44,0
842,78,12,47,85,54,63,1
843,69,20,49,28,42,13,0
844,39,51,84,3,65,54,0
845,49,87,53,80,13,19,1
846,79,41,14,51,100,28,1
847,95,96,53,7,100,36,0
848,97,77,91,17,79,87,0
849,35,71,81,45,68,38,1
850,73,31,2,54,23,10,1
851,92,4,49,7,85,84,0
852,7,100,61,77,20,51,0
853,41,43,22,16,55,88,0
854,66,5,92,48,98,84,0
855,57,46,100,1,88,39,0
856,50,42,46,8,83,74,1
857,52,79,38,5,99,57,0
858,59,86,77,94,16,43,0
859,29,45,26,40,75,81,0
860,45,17,84,43,28,4,1
861,27,35,37,15,71,36,0
862,28,24,80,36,41,71,0
863,46,6,84,100,97,75,0
864,21,24,35,99,51,89,1
865,97,80,19,93,99,50,0
866,61,32,7,38,98,4,0
867,64,23,89,94,44,100,1
868,99,12,63,17,51,42,0
869,44,24,23,88,20,99,0
870,33,7,55,20,43,46,0
871,17,82,46,54,25,47,0
872,5,61,95,26,58,4,0
873,29,59,91,40,94,89,1
874,36,30,28,51,52,4,1
